,,BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
13,1300,3455010,5221,129679956,157060922,40866,954670,1533435,2945900,1429125,1883439,207973,21071,23836575,27830533,9,9,28302786,358639274
13,1400,3141220,5350,103711666,143929620,40919,722571,1433210,3235850,2204458,3270638,238917,30274,32267940,41322379,0,0,29014292,347314230
13,1500,5921457,8034,125822110,282327675,73321,626950,3033702,7569008,4306747,4986857,101913,35350,44547829,56775894,0,0,31423165,345288840
13,1600,3096165,4769,113676485,133940744,34041,319030,1588301,3321738,2004328,2692685,66513,30661,32290497,30597154,19,0,25540789,270655002
13,1700,1775847,3579,113345096,138880603,40110,405452,1880978,4002497,2278799,2812136,64890,19906,26394375,14742897,0,18,20175395,183002462
13,1800,2613124,4076,103674635,129520539,33726,318784,1729932,3501040,1904032,2340944,56378,20526,24744576,20620187,0,0,30532965,336179821
13,1900,2295308,4097,103396336,126554580,29746,682427,1779247,3968650,2116696,2912678,165273,24517,28327189,20469923,114,0,21591130,350714003
13,2000,3345581,5578,124092556,150911555,43870,784831,1806674,3707591,1705815,2371974,147984,20989,23519574,26204483,188,0,17090366,307848807
13,2100,2874825,4058,100464082,123263246,29969,663106,1660874,3746253,2006343,2911098,178765,26315,27964314,28180173,140,0,15275015,274722517
13,2200,3318012,4204,124293690,151490929,44271,780958,1877628,3937750,1870245,2525052,155071,24424,23606383,27969575,138,0,23593214,387056198
13,2300,2931902,3703,100758785,124815915,29870,575694,1674739,3675057,1994071,2816562,162901,23012,28249780,19407966,110,0,24088534,383807006
13,2400,3186911,4751,124148455,152670493,35960,964975,1867398,4181992,1965155,2772656,204352,19677,23353409,14921650,72,0,23024325,361961946
13,2500,3402849,4698,116279475,139275327,35294,960958,1538848,3504706,1573658,2534293,258268,23388,27429955,17784127,0,0,29450167,391011225
13,2600,2760858,4723,107630329,135625114,38804,1119409,1807442,4202289,1867221,2922012,281042,20071,26603966,19317373,8,9,19853788,278258264
13,2700,3126249,5117,124688189,153050744,38162,1074370,1694081,3727979,1566872,2428545,237781,16822,23760874,26151242,70,18,20205987,260401183
13,2800,2269490,3779,103996502,127595561,34175,1031068,1732793,4045472,1869664,2924937,282404,22270,27762370,26822986,0,0,16578102,181717454
13,2900,2561342,4385,124819841,153918983,37837,1130572,1840426,4047842,1702432,2534119,233647,16386,23043782,22354072,0,0,20114653,198824215
13,3000,3941484,5077,104789180,173074563,43333,786774,1981930,4890745,2618698,3654256,222474,22051,37235791,44988535,0,0,26844552,289010146
13,3100,4950672,7618,126121376,241416723,59797,685774,2648637,6399769,3633095,4300900,114113,23320,35984873,41458104,8,0,28071681,359219221
13,3200,3465319,4780,117642100,141812080,33585,685480,1601798,3469792,1748406,2497647,159822,24115,27630524,17817654,0,0,25466057,424079068
13,3300,2871410,3828,111200416,140237910,41171,784761,1925789,4155421,2093709,2859401,175070,30378,26753589,15350268,0,0,21567185,354831012
13,3400,3527712,5174,127101399,155201442,42936,862900,1655698,3543461,1554632,2353924,171696,17637,22750623,17660461,0,0,27774570,421191033
13,3500,2892437,4356,104137289,131997894,36103,1037687,1756929,4159674,1435662,1371309,194397,37842,27510454,16907706,16,0,25271843,335384449
13,3600,3540403,5653,127775557,156704557,42700,1091271,1714246,3784556,1265844,1442730,186679,31094,22809946,16754075,8,0,30514391,403381434
13,3700,2878053,3822,104405815,128736050,33021,1002805,1363165,2391703,1415109,2824917,259770,35822,26708346,36001500,0,0,25980375,344197539
13,3800,3407145,6185,129902304,154039628,45496,1503378,1491117,2982564,1184391,2160032,322069,23236,21033525,26414628,0,0,30386162,388025517
13,3900,3097195,4726,101427163,124099330,32298,707657,1579367,3623155,1905137,2654773,125598,12785,20326753,26893327,0,0,28454370,398245123
13,4000,3281914,4902,124950522,151793139,41629,1140252,1790376,3973016,1673394,2464153,247880,14386,20222099,22826933,110,0,24284530,335839911
13,4100,3049941,4165,101288763,124041642,33496,921300,1524486,3606522,1766031,2812921,288189,21669,21287245,22308579,133,0,31105112,379432430
13,4200,3164806,4427,124881920,152219222,38763,1184663,1824312,4156093,1793925,2678488,267828,24867,22898513,14910218,31,0,26565564,350526282
13,4300,3364323,4784,109221446,131518674,31925,986621,1476009,3466213,1540535,2556573,287091,26062,13528536,17892358,7,0,32126119,407250002
13,4400,2989600,4133,119315230,146690493,38990,1214483,1818415,4157293,1809851,2780717,293870,26195,11262255,14039010,0,0,26736143,333779947
13,4500,3427606,5023,112749196,134768975,39370,1034873,1539745,3514367,1543137,2368354,241329,22690,15436113,17504602,0,0,32182329,403587641
13,4600,2851840,4073,101049198,128130250,39455,736854,1498718,4143743,2053915,2846092,219540,21190,25553358,14835635,0,0,24012574,340093049
13,4700,3446420,4814,119471074,142317119,35248,990072,1532573,3477978,1223805,1966158,141219,16574,24773189,25499394,0,0,31918324,402225529
13,4800,2846970,3784,107057785,134791444,36704,1154272,1791919,4174844,1738228,2009080,287305,27295,26483237,25656996,7,0,25766605,324677533
13,4900,3425399,4628,125336668,153244907,37013,1151206,1311518,2153582,1083740,2299437,253698,22762,23500267,17742543,0,0,32299391,400823736
13,5000,2913765,4140,104499618,128919080,33959,1079062,1227950,2395780,1434034,2836576,306099,26708,27103050,16240299,7,0,27574102,341095420
13,5100,2959666,4344,93936019,121000831,39641,1027987,1488694,3398630,1612631,2454140,230335,24270,22709240,16139150,37,8,31749019,396302590
13,5200,2840813,2141,65604202,89830583,31423,1011856,1708309,4048115,1891784,2906272,268546,24583,27685677,28103884,113,17,26583700,338838850
13,5300,4975199,5803,110579239,203841868,57667,865646,2351695,5404914,2614772,3101853,166368,21021,31145489,33984779,105,44,34524718,403130034
13,5400,5594721,6625,106162882,226445836,60260,564645,2427277,6244438,3626976,4480805,107872,24150,46598464,46448392,0,0,34575499,381983986
13,5500,3203454,5443,125134905,152715844,39450,799131,1904725,4134818,1735646,2023880,126904,20512,23052312,19789738,7,0,22285537,380839179
13,5600,3419882,4947,119770005,142758788,31589,695931,1595396,3472844,1738860,1967843,141602,20110,24731861,22784551,0,0,26221896,421937579
13,5700,2839648,3631,110695504,137771129,47498,1057674,1854612,4221904,1701038,1954135,222161,20430,23947085,22590493,0,0,26152199,338713005
13,5800,3355345,4534,122725991,150249917,43557,992962,1671779,3569638,1411123,1723820,221385,17589,23952564,24348779,0,0,30470011,397684813
13,5900,2850426,3896,105066581,130420062,36077,978469,1136757,2425223,1583157,2886809,293524,23696,26553836,31159708,0,0,25506170,338273159
13,6000,4832889,6726,127172012,219827479,56636,591715,1968373,5082289,2731459,3395990,153222,21882,35533641,33393672,0,0,33932195,399896589
13,6100,2877374,3962,105656228,129329682,34344,605918,1376829,3949042,1901496,2854285,267213,25602,27399549,18396373,0,0,27442862,348056617
13,6200,4458819,5555,105963270,187001117,49116,737296,2370634,5513303,2674182,3228146,165189,19693,30735924,36767225,22,8,32507758,398076995
13,6300,5042272,6355,106183763,201607665,52225,697874,2058871,4987658,3096786,4228745,154518,25421,42679635,54241784,0,0,34890365,383977516
13,6400,3153800,4401,126037849,154887949,39182,1117319,1862036,3373921,1430969,2102442,247107,19874,23537565,15418420,0,0,25938923,351189299
13,6500,3463364,4253,121732887,145375989,35192,982002,1560791,3532059,1190736,1237030,174398,24342,26224092,26151882,0,0,30896814,403336938
13,6600,3256324,4263,109754477,162302879,42017,1143983,2208273,5277208,2537029,3568085,304071,19281,25477018,27125380,0,0,28766390,337559410
13,6700,4398855,5726,126736004,198499764,59870,1019346,2139264,5048230,2601478,3393284,141202,19098,33775417,22530090,0,0,33386147,404588859
13,6800,3003117,3588,105044809,128963188,38044,894643,1646199,3830074,1875411,2804977,246148,20948,27330184,18449855,0,0,29363232,369302860
13,6900,3322758,4324,126080365,155309179,39467,1098343,1855815,4208930,1878379,2680310,230123,20151,22875402,15516469,0,0,27368109,367828341
13,7000,3417420,4243,116560416,140416552,33645,937949,1543410,3502599,1622455,2557101,247788,22437,27255691,26159944,0,0,30612248,402544195
13,7100,2845915,3721,115003153,142540256,39648,1145533,1106119,2507727,1877038,2832857,289090,19727,25620858,24090883,0,0,26042348,335434925
13,7200,3410215,4354,126595364,153549669,42653,1088820,981486,2088800,1550934,2360450,240873,16916,23740974,26136829,0,0,31053709,402001823
13,7300,2844678,3354,105536762,128222623,34290,1023848,1051035,2504827,1879319,2831150,291425,22589,26859877,27373417,0,0,27768706,352204209
13,7400,3413199,4346,126669600,153593631,42623,1160196,1106846,2457670,1758015,2547599,243445,18064,22387859,22861844,0,0,29280562,383292271
13,7500,3313487,3728,112273764,134949604,34787,960114,923528,2140041,1671396,2644675,279523,18905,27006560,27517067,0,0,31294691,401026576
13,7600,2944629,3746,120034702,147798136,39222,1159077,1111628,2526440,1867599,2811345,283086,21616,24553301,22966371,0,0,25706189,335619475
13,7700,3412795,3929,126715388,151186497,40269,1057321,990839,2099834,1566169,2360905,244007,17536,24850580,27523780,0,0,31162334,401416164
13,7800,2849955,3506,105622917,131005893,36076,1059255,1055817,2517837,1883016,2833609,286880,20416,26904254,27489382,0,0,25950747,336450314
13,7900,3406472,4307,126753493,153475718,45159,1160251,1098029,2331138,1688740,2432475,241272,17035,22356713,22861985,0,0,31024076,397970987
13,8000,3156531,3588,107245782,129105139,42939,960793,940279,2273521,1726489,2726170,287317,19483,26735976,27289466,0,0,31522676,389034868
13,8100,3077574,4071,125167657,152642441,45117,1096234,1120925,2491924,1873240,2753957,266138,19022,23557144,23020722,0,0,25475438,345311991
13,8200,3407168,4003,124232833,146725053,37637,1026122,972108,2109816,1557172,2363597,250113,20660,25814988,27548725,0,0,30899120,401243540
13,8300,2839579,3161,108263984,136203621,37794,1095149,1088946,2532670,1874140,2830931,287671,19565,26922046,26191666,0,0,25774670,333955858
13,8400,3426767,4235,126830914,154440563,39428,1140855,1047283,2222223,1625435,2364042,237687,17263,22398982,24323927,0,0,30961667,400726572
13,8500,3032614,3439,104774060,127523488,35721,969580,1005529,2434846,1819360,2821625,288410,20335,26840699,27514091,0,0,29876564,372889773
13,8600,3203949,4158,126832089,153769619,40234,1160362,1123279,2536281,1857629,2695513,267074,18780,22279584,22847005,0,0,26730294,359801027
13,8700,3393417,4199,119350983,141529989,38861,985075,936432,2117867,1554023,2471680,264447,19759,26796974,27473917,0,0,31084038,399385800
13,8800,2843370,3467,113162764,140804933,38833,1132682,1130489,2553763,1873978,2825225,288231,20200,25900708,24769996,0,0,25905834,332919284
13,8900,3411309,4136,126855684,154259631,41686,1106947,1008170,2128934,1554224,2350216,235337,16799,23181488,25604615,0,0,30902830,400129803
13,9000,2889236,3203,105717900,128586483,34175,999227,1072283,2566182,1883099,2824753,287659,19601,26833312,27561533,0,0,28187874,358075241
13,9100,3332817,4268,126842935,153777922,43767,1147538,1133067,2566467,1795105,2589019,245269,17485,22285437,22893395,0,0,28463468,373589834
13,9200,3345515,3722,114475193,136732554,43341,958668,948305,2137927,1645189,2578675,277777,19786,26705836,27426247,0,0,31378783,399219402
13,9300,2906001,3499,118115324,145967403,45819,1079571,1141683,2538944,1869835,2766584,280840,19685,24973394,23533082,0,0,25645981,333130594
13,9400,3398213,4081,126874555,153379842,40139,1074384,1013599,2142569,1552254,2343521,231283,18521,24169324,27006524,0,0,31079911,398333932
13,9500,2827421,3299,105745544,129018402,36188,1042177,1075067,2582631,1874639,2817901,287774,20100,26781911,27500243,0,0,26182842,337583523
14,100,5763806,42793,116725494,231610694,638152,1352014,2754970,6298059,2824572,3289015,1098415,36050,34391039,41125908,0,0,31935205,342471109
14,200,3416372,4943,121381547,142922606,54838,980103,1868026,3254382,1404185,1696869,155287,16239,21264099,23778746,0,0,31513918,392552237
14,300,5295528,6777,104638615,241443141,89895,588882,3310931,6513930,3642234,4518203,77235,37512,51800841,54831933,0,0,29702130,323888111
14,400,3374242,5075,123637151,148111581,68278,1055733,2091729,3687196,1295730,1622197,164708,20374,22341737,21340115,0,0,31655342,386896458
14,500,3113246,4825,104992612,126340776,57841,903091,1281983,2169343,1502429,2775156,275941,41852,26656825,24806111,0,0,31096141,378249162
14,600,3067436,5436,123083672,148543185,65314,1033750,2162772,4034948,1747567,1440863,146324,24354,24325238,19050925,8,0,23019851,342497564
14,700,2460153,3149,70716823,92441705,47669,879740,1894378,3371346,1549463,2671870,232263,40155,26665459,21718676,0,0,29736831,390711586
14,800,1911185,2926,82929337,108909290,54475,1126776,2230453,4004686,1716094,2909276,273518,35027,24050872,19039381,0,0,24731043,325682739
14,900,3453408,6096,78446364,100494690,44531,833819,1870894,3389610,1487440,2440202,248044,26853,26086986,21894113,0,0,30853870,389455887
14,1000,2313949,3459,116991583,141338927,60251,1036980,2233327,3931461,1707897,2806634,234536,36627,26440512,17444635,0,0,24712519,324494826
14,1100,3272530,5455,128434954,149251866,51306,1161439,1467217,3457908,1245293,2365171,399770,22865,22489902,15850734,0,0,31411358,421043830
14,1200,2851509,4733,56487033,77604759,32739,1183169,1678823,3816493,1438442,2820526,535763,22282,26060653,21016222,92,0,27417642,365439012
14,1300,2657702,5414,135666285,161494212,62422,1129651,2232287,3864202,1560854,2442998,214999,17206,22607224,17886990,7,0,21711989,222773443
14,1400,2383195,4883,113763106,135495834,51026,942225,1940506,3612805,1631890,2800818,252617,22770,26977565,16428091,0,0,20139880,177977809
14,1500,2543461,5386,136675284,162228374,65743,1101176,2430154,4524895,2166421,3184144,215851,19762,24121816,13878794,0,0,16912991,176826819
14,1600,6768337,8469,135802879,294842882,86273,527518,3291418,6272885,3589215,4394769,42053,23075,49414333,63383690,0,0,35240245,391718256
14,1700,5660932,7184,119533058,276230519,92979,560520,3846776,7544330,4300859,5191434,46822,24518,50829924,60769877,0,0,29407327,327957426
14,1800,6795243,8289,139235989,311748967,94102,594879,3695903,6902074,3657749,4311672,37908,19837,42352752,55456485,0,0,35452822,395623349
14,1900,3712088,5004,114741343,148519931,43923,642991,1802309,2670183,2248589,3271459,154035,22249,31065997,38974939,0,0,27403005,383715738
14,2000,3473028,4983,137121253,166616358,58921,903324,1861032,2512207,1986625,2761354,163138,20819,22603053,28308786,0,0,23331359,375635636
14,2100,3677947,4961,129256466,153255443,55861,775580,1556190,2098912,1653914,2513351,161055,20272,27022132,33841936,0,0,26807597,418171520
14,2200,3060613,4179,121613964,151541386,56307,885847,1881131,2533298,1982374,2862565,176336,21243,26299818,31422786,0,0,22402855,348982990
14,2300,3666539,4980,136546460,165897424,60614,871002,1724342,2126305,1656845,2381990,145480,17139,23196450,30283489,0,0,27091720,418396037
14,2400,3116403,4302,113639455,138216315,49591,794084,1721175,2561656,1979881,2845807,175080,20251,26947423,33427531,0,0,24506734,371966296
14,2500,3609004,5077,136128059,165894805,60829,899900,1887822,2547129,1884222,2585562,151469,17120,22467752,27746924,0,0,24843361,396334142
14,2600,3538731,4692,120356136,144631796,52113,756044,1583356,2192388,1748551,2622904,168536,19891,26897200,33115217,0,0,26992356,418671836
14,2700,3173247,4585,128607981,158327853,58213,902032,1900849,2612735,1982077,2829588,170832,19053,24378835,28530318,0,0,22442739,349117338
14,2800,3637038,5042,135450962,160512987,57108,826197,1680690,2185727,1644559,2351457,145804,18713,24864787,31747325,0,0,26700809,419246634
14,2900,3043592,4201,112712526,141589820,54459,837894,1807339,2646867,1976670,2817225,171702,20237,26826046,32261175,0,0,22479763,349037455
14,3000,3649084,5024,135063105,164549844,59580,904632,1844558,2391173,1743482,2364828,143378,18147,22332648,27484485,0,0,26979359,418222612
14,3100,3285180,4148,112373446,137108000,48959,756987,1669069,2503230,1878818,2787657,170553,22002,26759275,32331766,0,0,26365805,395053896
14,3200,3381545,4699,134631691,164189581,59751,903789,1929659,2693540,1973487,2693723,158688,20372,22417342,26853556,0,0,22936748,371537782
14,3300,3627474,4798,126621567,150857066,53376,745760,1605177,2261257,1644234,2434483,154743,19584,26597007,32073334,0,0,27047940,417499822
14,3400,2987802,4399,119749036,149761715,57452,890801,1938869,2731416,1970902,2798089,171421,21887,25705345,29399145,0,0,22201853,345127956
14,3500,3630958,4887,134096228,163681717,58746,857001,1778631,2279854,1636771,2320577,142279,18915,23266896,29036652,0,0,26692851,417509496
14,3600,3025074,4272,111592869,136314082,50781,798252,1780451,2764194,1971026,2784452,172193,20670,26688741,31715299,0,0,24067495,366325870
14,3700,3603527,4938,133839445,163556240,59637,815504,1792890,2705720,1852142,2500809,146964,18081,22214912,26298076,0,0,25342476,397244708
14,3800,3475715,4698,117102172,141722924,50097,756773,1630116,2388239,1759270,2598741,168075,21263,26650799,31457699,0,0,26746396,416202704
14,3900,4557872,6368,128504491,228457666,77623,747540,3029688,5638372,3113380,3861828,106037,20355,33112633,36522252,0,0,25565523,338312222
14,4000,6652568,8157,134810213,294384739,85802,532576,3564210,7085785,3552503,4127088,38046,20623,46458573,56753325,0,0,35414636,395903064
14,4100,4517046,5297,95422842,200311593,65270,738545,3312739,6983684,3225782,4099672,114847,23289,41010050,44917112,0,0,28370062,331377960
14,4200,3123416,3699,66452614,95620523,36845,1107454,2327109,4325853,1562526,2254507,207836,18741,21800235,19596291,0,0,31936998,398482522
14,4300,5358610,5777,106606516,224654702,70669,578267,3297987,7063658,3651996,4545097,79615,21853,45811464,51999305,0,0,34164914,375112044
14,4400,6199249,7849,134733099,304125073,90925,596256,4137389,8621337,4242004,4758118,45599,24467,41608078,47692605,0,0,30078003,350779896
14,4500,6664506,7910,127602364,281789815,80618,509501,3465529,7205590,3543280,4265048,41925,24400,49062896,57344501,0,0,35391557,394643895
14,4600,5551248,6723,119355217,276993236,85243,574605,4158279,8675588,4254244,4922843,45882,23595,48149212,53241201,0,0,29423183,329222233
14,4700,6598189,7852,134703875,303326034,89610,575543,3854450,7747828,3543915,4108265,36860,17596,42845264,51727426,0,0,35345246,395343020
14,4800,4606483,5680,111617024,205652505,61389,656372,2971730,6568041,3715916,4346049,106128,25484,41239867,47440397,0,0,31159158,352474742
14,4900,6498074,8187,134382965,300719128,89576,604946,4111560,8607280,4048966,4484095,40529,21117,41249368,47386483,0,0,32536397,369952785
14,5000,6500609,7283,120520878,269026494,76624,493935,3468069,7265680,3730984,4511225,43316,23266,49544527,56289961,0,0,35212774,394159597
14,5100,5666509,6961,126064883,289071354,90185,592769,4126823,8636123,4181768,4849776,45744,23050,45531525,49697000,0,0,29400471,328627867
